words,score
ab,0.00604824915661001
add,0.0051413082748082055
adequate,0.0038060993912706867
adult,0.00429061829968013
advisor,0.0024868280418343363
advocate,0.0073442691441545725
affiliation,0.004213189645402898
allegation,0.0034419112668333516
allocation,0.002308273487748236
allowance,0.0021961522057127665
aluminum,0.004592729022386157
amp,0.007759460289462439
angeles,0.004509807903418209
anti,0.0031688525486928713
antioxidant,0.008101954311887346
apple,0.005367039584371891
appoint,0.004756502816851789
april25,0.009295558801386807
arizona,0.0046685851197877885
assault,0.007936946864545607
athlete,0.007526052353606885
au,0.008137149551351341
auction,0.003973847646677737
awareness,0.0028045375973335543
baja,0.009371970162841494
ball,0.006774982284390199
bar,0.0038724607359151334
barrel,0.0050151432885746135
batch,0.005146572556219401
bean,0.007432524731671931
beauty,0.005652577430253798
beer,0.00616503284942723
belgium,0.005410118354235302
berry,0.007759460289462439
beverage,0.004045279282966372
bill,0.002325588448477684
birth,0.006789969214501332
blast,0.007200863725440053
blend,0.00526141829427049
block,0.00288455815047076
blue,0.005854436513031219
bmx,0.010457523381542214
bond,0.002376912301301976
bottle,0.006011179443857923
bottler,0.008247745294269884
bottling,0.01030825598875278
box,0.0033124623019690023
brasil,0.00873696223736442
brazil,0.004785544326413164
brewing,0.009295558801386807
build,0.00320812093023234
bull,0.00836674851351279
busch,0.009536977610183234
button,0.006248025629711865
buyer,0.002396828575134122
cadbury,0.010046628870603492
cadillac,0.009536977610183234
caf,0.007526052353606885
caffeine,0.009153085875849724
calcium,0.00631329016656395
calendar,0.0026840071987933884
call,0.0024468154431575412
calorie,0.007143208543196879
campaign,0.0028598748618329215
can,0.007260722817077838
canada,0.0023563580481326314
cancellation,0.0024505824257198944
cancer,0.0040956753715219365
cane,0.007875522433202053
cap,0.002949319898104495
carb,0.008137149551351341
carbonation,0.00972144024243666
carolina,0.0038423643342174237
carton,0.00705159633265062
ccc,0.007731740588035716
champion,0.007162192075569166
championship,0.008137149551351341
child,0.004050508410512957
childrens,0.005595361122118929
circle,0.006428498139436882
circuit,0.0032020151827511847
club,0.004312135528662245
coca,0.007677731020537376
cocktail,0.008408514248509736
coffee,0.005862744873340304
cola,0.007432524731671931
collect,0.003548441292009576
color,0.003797162863483705
combine,0.0036833300756297788
commodity,0.002259116264996882
comprises,0.005904960967001817
concentrate,0.004986318139066803
conjunction,0.0023169070390790807
conservation,0.0034102713574892993
consider,0.003507175803685437
consumption,0.0027408417772738845
contain,0.0025771967678129715
container,0.004378519971262479
contains,0.0022877451032330565
contamination,0.0023724209812027797
convenience,0.0024724201918722446
cooler,0.006899096488259086
coordinate,0.004827989261527111
coordination,0.004068949087347198
copyright,0.0024877932944043315
corn,0.005373121620152625
corona,0.009371970162841494
corruption,0.005151854592407574
costco,0.008137149551351341
county,0.0025003960174340405
coupon,0.005189336229961748
cranberry,0.00993056672686388
cream,0.006237407811108295
creditor,0.002745387853746805
crystal,0.00633566372200378
dairy,0.005734827092021411
deal,0.003826394995974604
december2009,0.0058054912094290916
defect,0.002941560399595812
defense,0.0022733652678479962
del,0.007069495067414083
deliver,0.002206606462343441
density,0.0037993922193693924
deposit,0.0021778254579708
detail,0.0024234748882701177
deteriorate,0.005019999485474064
develops,0.005435277485577462
devil,0.010171985535660307
dew,0.009626494673600645
differentiation,0.004499308720553024
display,0.0031778274858348505
distribute,0.0025388243483818514
downgrade,0.004178704826565847
dp,0.008540941454899923
dr,0.0041394093754781895
dress,0.00592217127475701
drink,0.005765840427144167
drug,0.002655807559926041
dsd,0.00922270277005206
edge,0.003598654197660055
edition,0.005616573034354733
education,0.002575153555200607
eighty,0.009153085875849724
emf,0.009295558801386807
emission,0.002363476797867815
emphasis,0.0026515138704779053
employ,0.003966383984043734
endeavor,0.0045345832352692555
endorsement,0.005789510231524991
entrant,0.0037231933431257007
entry,0.002380514654230656
equivalent,0.002763705281801157
erosion,0.004641615558572557
europe,0.002254949935736772
exhibit,0.0035034777565238883
factory,0.003973847646677737
faith,0.003522055936957549
farmer,0.005278534554750757
fear,0.006269479694595271
festival,0.007677731020537376
figure,0.0046685851197877885
find,0.004660832023531759
flavor,0.005992968514885265
forecast,0.0027227882949933504
form8,0.005019999485474064
format,0.0033255954795195757
formula,0.0035016320023382465
france,0.0035966928671028486
freight,0.004596435822330217
frequency,0.0026217831994390347
fruit,0.00594834662910539
fulfill,0.003710494985083134
fuse,0.008247745294269884
game,0.004245481969772107
glass,0.004478519181931945
globe,0.005059400865378458
gluten,0.00993056672686388
gmbh,0.005233300443039861
gordon,0.008000879098258867
gp,0.007240514507724978
grade,0.002666593568435526
grape,0.008247745294269884
graphic,0.005064396474862206
gravity,0.006899096488259086
grocery,0.005099819166544338
grupo,0.00873696223736442
hai,0.008587694844574986
hall,0.00631329016656395
hammer,0.00873696223736442
hansen,0.00972144024243666
http,0.002401390542371589
hurt,0.0065399688924788904
identification,0.002553859237404818
image,0.0029873758510812953
import,0.0023922798578927657
incidence,0.00444110731674776
indenture,0.0037640978300053783
ingredient,0.0037728471390471897
insider,0.003927167606521235
intake,0.00705159633265062
intention,0.002757958037754151
interval,0.004495824576190019
introduce,0.004478519181931945
ireland,0.00498156510887766
january25,0.007478590471612461
java,0.006789969214501332
jensen,0.010457523381542214
john,0.00382412689674366
jones,0.005696904603726749
juice,0.006632509358853117
juicy,0.010046628870603492
june2009,0.006346971512971211
june2010,0.008137149551351341
junior,0.005773690680399218
ka,0.008790056211591877
kawasaki,0.009626494673600645
killer,0.008495543428567991
kingdom,0.0027927621866317104
kraft,0.00762552211117961
kroger,0.009022500083246328
label,0.002984721405962376
lifecycles,0.008685609366423836
liquidate,0.004437750140231253
list,0.002306552474118739
llc,0.0022733652678479962
lo,0.009536977610183234
locality,0.005609470426964597
ltd,0.0025771967678129715
ltda,0.00873696223736442
maid,0.01030825598875278
mark,0.0022641305347399776
mart,0.005336978733538943
max,0.006760137412626047
merchandiser,0.0053549459162054456
metal,0.0029953662880330355
mexico,0.0028343693992088385
milk,0.0064647805863345
mineral,0.003927167606521235
minute,0.0037126042409511067
misappropriate,0.0065399688924788904
missouri,0.004832297716088228
mix,0.0022616213930893936
mixer,0.00762552211117961
ml,0.007260722817077838
monica,0.008790056211591877
monster,0.008067532657149004
morning,0.006702126253055454
mortgage,0.0023343182494829267
motocross,0.01030825598875278
motorcycle,0.007124452363985365
mountain,0.004434400144846465
mouth,0.005373121620152625
music,0.004653117120022975
nascar,0.008408514248509736
necessity,0.004444471705249435
ninety,0.006578961501925702
notification,0.0030635879730159326
notifies,0.006404768560538569
november9,0.00922270277005206
nut,0.008137149551351341
nutrient,0.00604824915661001
nutrition,0.0054608473963505735
obesity,0.0063022221187650305
ocean,0.006428498139436882
official,0.003268933714528385
ongoing,0.0056380761947488955
orange,0.005773690680399218
otherwise,0.004092982125380573
ounce,0.0066879531043319415
outlet,0.0034851173792382196
oxide,0.006237407811108295
pack,0.005336978733538943
